YEAR,VEHICLE_TYPE,BRAND,VEHICLE_COUNT,AGE_GROUP,AGE,RTO_REGISTRATION_YEAR
2004,TRUCK,PACCAR,897, 9-10,9,1995
2004,TRUCK,Force Motors,4489, 9-10,9,1995
2004,TRUCK,BharatBenz,6733, 9-10,9,1995
2004,TRUCK,Hindustan Motors,3591, 9-10,9,1995
2004,TRUCK,Mercedes-Benz,4489, 9-10,9,1995
2004,FOUR WHEELER,Ford ,20260, 9-10,9,1995
2004,FOUR WHEELER,Tata,1125, 9-10,9,1995
2004,FOUR WHEELER,Maruti Suzuki,5627, 9-10,9,1995
2004,FOUR WHEELER,Hyundai,6753, 9-10,9,1995
2004,FOUR WHEELER,General Motors,12381, 9-10,9,1995
2004,FOUR WHEELER,Mahindra,21386, 9-10,9,1995
2004,FOUR WHEELER,"Hero MotoCorp
",11255, 9-10,9,1995
2004,FOUR WHEELER,VOLVO,7879, 9-10,9,1995
2004,FOUR WHEELER,Force Motors,13507, 9-10,9,1995
2004,FOUR WHEELER,ISUZU,21386, 9-10,9,1995
2004,BUSE,Tata,290, 9-10,9,1995
2004,BUSE,Ashok Leyland,1452, 9-10,9,1995
2004,BUSE,SCANIA,1597, 9-10,9,1995
2004,BUSE,VOLVO,580, 9-10,9,1995
2004,BUSE,Asia MotorWorks (AMW),1452, 9-10,9,1995
2004,BUSE,BharatBenz,1597, 9-10,9,1995
2004,BUSE,Mercedes-Benz,435, 9-10,9,1995
2004,BUSE,EICHER MOTOR,290, 9-10,9,1995
2004,BUSE,JCBL,1452, 9-10,9,1995
2004,BUSE,FOTON,2178, 9-10,9,1995
2004,BUSE,ISUZU,1161, 9-10,9,1995
2004,BUSE,BYD,1452, 9-10,9,1995
2004,TWO WHEELER,Hero Honda,171641, 9-10,9,1995
2004,TWO WHEELER,Yamaha,108706, 9-10,9,1995
2004,TWO WHEELER,Bajaj,68656, 9-10,9,1995
2004,TWO WHEELER,Suzuki,120149, 9-10,9,1995
2004,TWO WHEELER,Royal Enfield,34328, 9-10,9,1995
2004,TWO WHEELER,TVS,68656, 9-10,9,1995
2004,OTHERS,JCB,11671, 9-10,9,1995
2004,OTHERS,L&T,4489, 9-10,9,1995
2004,OTHERS,John Deere,4938, 9-10,9,1995
2004,OTHERS,SONALIKA,1795, 9-10,9,1995
2004,OTHERS,ESCORTS,4489, 9-10,9,1995
2004,OTHERS,HITACHI,4938, 9-10,9,1995
2004,OTHERS,KOMASTU,1346, 9-10,9,1995
2004,OTHERS,XCBG,897, 9-10,9,1995
2004,OTHERS,CATERPILLAR,4489, 9-10,9,1995
2004,OTHERS,VOLVO,6733, 9-10,9,1995
2004,TRUCK,SCANIA,901, 10-11,10,1994
2004,TRUCK,MAN,6760, 10-11,10,1994
2004,TRUCK,Tata,3154, 10-11,10,1994
2004,TRUCK,Ashok Leyland,3154, 10-11,10,1994
2004,TRUCK,VOLVO,1802, 10-11,10,1994
2004,TRUCK,MAZ,5408, 10-11,10,1994
2004,TRUCK,Asia MotorWorks (AMW),450, 10-11,10,1994
2004,TRUCK,PACCAR,2704, 10-11,10,1994
2004,TRUCK,Force Motors,5408, 10-11,10,1994
2004,TRUCK,BharatBenz,4507, 10-11,10,1994
2004,TRUCK,Hindustan Motors,5408, 10-11,10,1994
2004,TRUCK,Mercedes-Benz,4957, 10-11,10,1994
2004,FOUR WHEELER,Ford ,20994, 10-11,10,1994
2004,FOUR WHEELER,Tata,8047, 10-11,10,1994
2004,FOUR WHEELER,Maruti Suzuki,8864, 10-11,10,1994
2004,FOUR WHEELER,Hyundai,4653, 10-11,10,1994
2004,FOUR WHEELER,General Motors,18650, 10-11,10,1994
2004,FOUR WHEELER,Mahindra,11663, 10-11,10,1994
2004,FOUR WHEELER,"Hero MotoCorp
",5820, 10-11,10,1994
2004,FOUR WHEELER,VOLVO,4665, 10-11,10,1994
2004,FOUR WHEELER,Force Motors,11546, 10-11,10,1994
2004,FOUR WHEELER,ISUZU,22044, 10-11,10,1994
2004,BUSE,Tata,285, 10-11,10,1994
2004,BUSE,Ashok Leyland,2144, 10-11,10,1994
2004,BUSE,SCANIA,1000, 10-11,10,1994
2004,BUSE,VOLVO,1000, 10-11,10,1994
2004,BUSE,Asia MotorWorks (AMW),571, 10-11,10,1994
2004,BUSE,BharatBenz,1715, 10-11,10,1994
2004,BUSE,Mercedes-Benz,142, 10-11,10,1994
2004,BUSE,EICHER MOTOR,857, 10-11,10,1994
2004,BUSE,JCBL,1715, 10-11,10,1994
2004,BUSE,FOTON,1429, 10-11,10,1994
2004,BUSE,ISUZU,1715, 10-11,10,1994
2004,BUSE,BYD,1572, 10-11,10,1994
2004,TWO WHEELER,Hero Honda,125893, 10-11,10,1994
2004,TWO WHEELER,Yamaha,119898, 10-11,10,1994
2004,TWO WHEELER,Bajaj,77933, 10-11,10,1994
2004,TWO WHEELER,Suzuki,173852, 10-11,10,1994
2004,TWO WHEELER,Royal Enfield,35969, 10-11,10,1994
2004,TWO WHEELER,TVS,65944, 10-11,10,1994
2004,OTHERS,JCB,13521, 10-11,10,1994
2004,OTHERS,L&T,6760, 10-11,10,1994
2004,OTHERS,John Deere,3154, 10-11,10,1994
2004,OTHERS,SONALIKA,3154, 10-11,10,1994
2004,OTHERS,ESCORTS,1802, 10-11,10,1994
2004,OTHERS,HITACHI,5408, 10-11,10,1994
2004,OTHERS,KOMASTU,450, 10-11,10,1994
2004,OTHERS,XCBG,2704, 10-11,10,1994
2004,OTHERS,CATERPILLAR,5408, 10-11,10,1994
2004,OTHERS,VOLVO,4507, 10-11,10,1994
2004,TRUCK,SCANIA,6873, 11-12,11,1993
2004,TRUCK,MAN,5498, 11-12,11,1993
2004,TRUCK,Tata,6415, 11-12,11,1993
2004,TRUCK,Ashok Leyland,5498, 11-12,11,1993
2004,TRUCK,VOLVO,2291, 11-12,11,1993
2004,TRUCK,MAZ,3665, 11-12,11,1993
2004,TRUCK,Asia MotorWorks (AMW),5498, 11-12,11,1993
2004,TRUCK,PACCAR,1374, 11-12,11,1993
2004,TRUCK,Force Motors,4124, 11-12,11,1993
2004,TRUCK,BharatBenz,6873, 11-12,11,1993
2004,TRUCK,Hindustan Motors,1374, 11-12,11,1993
2004,TRUCK,Mercedes-Benz,1832, 11-12,11,1993
2004,FOUR WHEELER,Ford ,8551, 11-12,11,1993
2004,FOUR WHEELER,Tata,7330, 11-12,11,1993
2004,FOUR WHEELER,Maruti Suzuki,10995, 11-12,11,1993
2004,FOUR WHEELER,Hyundai,9773, 11-12,11,1993
2004,FOUR WHEELER,General Motors,12216, 11-12,11,1993
2004,FOUR WHEELER,Mahindra,17103, 11-12,11,1993
2004,FOUR WHEELER,"Hero MotoCorp
",10995, 11-12,11,1993
2004,FOUR WHEELER,VOLVO,1221, 11-12,11,1993
2004,FOUR WHEELER,Force Motors,29320, 11-12,11,1993
2004,FOUR WHEELER,ISUZU,14660, 11-12,11,1993
2004,BUSE,Tata,2152, 11-12,11,1993
2004,BUSE,Ashok Leyland,1721, 11-12,11,1993
2004,BUSE,SCANIA,2008, 11-12,11,1993
2004,BUSE,VOLVO,1721, 11-12,11,1993
2004,BUSE,Asia MotorWorks (AMW),717, 11-12,11,1993
2004,BUSE,BharatBenz,1147, 11-12,11,1993
2004,BUSE,Mercedes-Benz,1721, 11-12,11,1993
2004,BUSE,EICHER MOTOR,430, 11-12,11,1993
2004,BUSE,JCBL,1291, 11-12,11,1993
2004,BUSE,FOTON,2152, 11-12,11,1993
2004,BUSE,ISUZU,430, 11-12,11,1993
2004,BUSE,BYD,573, 11-12,11,1993
2004,TWO WHEELER,Hero Honda,125044, 11-12,11,1993
2004,TWO WHEELER,Yamaha,118792, 11-12,11,1993
2004,TWO WHEELER,Bajaj,56270, 11-12,11,1993
2004,TWO WHEELER,Suzuki,150053, 11-12,11,1993
2004,TWO WHEELER,Royal Enfield,62522, 11-12,11,1993
2004,TWO WHEELER,TVS,112540, 11-12,11,1993
2004,OTHERS,JCB,9164, 11-12,11,1993
2004,OTHERS,L&T,5498, 11-12,11,1993
2004,OTHERS,John Deere,6415, 11-12,11,1993
2004,OTHERS,SONALIKA,5498, 11-12,11,1993
2004,OTHERS,ESCORTS,2291, 11-12,11,1993
2004,OTHERS,HITACHI,3665, 11-12,11,1993
2004,OTHERS,KOMASTU,5498, 11-12,11,1993
2004,OTHERS,XCBG,1374, 11-12,11,1993
2004,OTHERS,CATERPILLAR,4124, 11-12,11,1993
2004,OTHERS,VOLVO,6873, 11-12,11,1993
2004,TRUCK,SCANIA,4164, 12-13,12,1992
2004,TRUCK,MAN,4164, 12-13,12,1992
2004,TRUCK,Tata,832, 12-13,12,1992
2004,TRUCK,Ashok Leyland,3748, 12-13,12,1992
2004,TRUCK,VOLVO,4164, 12-13,12,1992
2004,TRUCK,MAZ,2915, 12-13,12,1992
2004,TRUCK,Asia MotorWorks (AMW),4997, 12-13,12,1992
2004,TRUCK,PACCAR,5414, 12-13,12,1992
2004,TRUCK,Force Motors,1249, 12-13,12,1992
2004,TRUCK,BharatBenz,2915, 12-13,12,1992
2004,TRUCK,Hindustan Motors,416, 12-13,12,1992
2004,TRUCK,Mercedes-Benz,5414, 12-13,12,1992
2004,FOUR WHEELER,Ford ,11441, 12-13,12,1992
2004,FOUR WHEELER,Tata,11327, 12-13,12,1992
2004,FOUR WHEELER,Maruti Suzuki,13730, 12-13,12,1992
2004,FOUR WHEELER,Hyundai,9153, 12-13,12,1992
2004,FOUR WHEELER,General Motors,10297, 12-13,12,1992
2004,FOUR WHEELER,Mahindra,17162, 12-13,12,1992
2004,FOUR WHEELER,"Hero MotoCorp
",13730, 12-13,12,1992
2004,FOUR WHEELER,VOLVO,8009, 12-13,12,1992
2004,FOUR WHEELER,Force Motors,8810, 12-13,12,1992
2004,FOUR WHEELER,ISUZU,10068, 12-13,12,1992
2004,BUSE,Tata,1299, 12-13,12,1992
2004,BUSE,Ashok Leyland,1299, 12-13,12,1992
2004,BUSE,SCANIA,259, 12-13,12,1992
2004,BUSE,VOLVO,1169, 12-13,12,1992
2004,BUSE,Asia MotorWorks (AMW),1299, 12-13,12,1992
2004,BUSE,BharatBenz,909, 12-13,12,1992
2004,BUSE,Mercedes-Benz,1559, 12-13,12,1992
2004,BUSE,EICHER MOTOR,1689, 12-13,12,1992
2004,BUSE,JCBL,389, 12-13,12,1992
2004,BUSE,FOTON,909, 12-13,12,1992
2004,BUSE,ISUZU,129, 12-13,12,1992
2004,BUSE,BYD,1689, 12-13,12,1992
2004,TWO WHEELER,Hero Honda,118295, 12-13,12,1992
2004,TWO WHEELER,Yamaha,76892, 12-13,12,1992
2004,TWO WHEELER,Bajaj,112380, 12-13,12,1992
2004,TWO WHEELER,Suzuki,124210, 12-13,12,1992
2004,TWO WHEELER,Royal Enfield,41403, 12-13,12,1992
2004,TWO WHEELER,TVS,118295, 12-13,12,1992
2004,OTHERS,JCB,12494, 12-13,12,1992
2004,OTHERS,L&T,4164, 12-13,12,1992
2004,OTHERS,John Deere,832, 12-13,12,1992
2004,OTHERS,SONALIKA,3748, 12-13,12,1992
2004,OTHERS,ESCORTS,4164, 12-13,12,1992
2004,OTHERS,HITACHI,2915, 12-13,12,1992
2004,OTHERS,KOMASTU,4997, 12-13,12,1992
2004,OTHERS,XCBG,5414, 12-13,12,1992
2004,OTHERS,CATERPILLAR,1249, 12-13,12,1992
2004,OTHERS,VOLVO,2915, 12-13,12,1992
2004,TRUCK,SCANIA,6275, 13-14,13,1991
2004,TRUCK,MAN,5020, 13-14,13,1991
2004,TRUCK,Tata,2091, 13-14,13,1991
2004,TRUCK,Ashok Leyland,5439, 13-14,13,1991
2004,TRUCK,VOLVO,4602, 13-14,13,1991
2004,TRUCK,MAZ,4183, 13-14,13,1991
2004,TRUCK,Asia MotorWorks (AMW),4602, 13-14,13,1991
2004,TRUCK,PACCAR,836, 13-14,13,1991
2004,TRUCK,Force Motors,2510, 13-14,13,1991
2004,TRUCK,BharatBenz,5857, 13-14,13,1991
2004,TRUCK,Hindustan Motors,1673, 13-14,13,1991
2004,TRUCK,Mercedes-Benz,6275, 13-14,13,1991
2004,FOUR WHEELER,Ford ,19998, 13-14,13,1991
2004,FOUR WHEELER,Tata,4705, 13-14,13,1991
2004,FOUR WHEELER,Maruti Suzuki,10587, 13-14,13,1991
2004,FOUR WHEELER,Hyundai,12940, 13-14,13,1991
2004,FOUR WHEELER,General Motors,4705, 13-14,13,1991
2004,FOUR WHEELER,Mahindra,22351, 13-14,13,1991
2004,FOUR WHEELER,"Hero MotoCorp
",4705, 13-14,13,1991
2004,FOUR WHEELER,VOLVO,3529, 13-14,13,1991
2004,FOUR WHEELER,Force Motors,29409, 13-14,13,1991
2004,FOUR WHEELER,ISUZU,21174, 13-14,13,1991
2004,BUSE,Tata,1924, 13-14,13,1991
2004,BUSE,Ashok Leyland,1539, 13-14,13,1991
2004,BUSE,SCANIA,641, 13-14,13,1991
2004,BUSE,VOLVO,1668, 13-14,13,1991
2004,BUSE,Asia MotorWorks (AMW),1411, 13-14,13,1991
2004,BUSE,BharatBenz,1283, 13-14,13,1991
2004,BUSE,Mercedes-Benz,1411, 13-14,13,1991
2004,BUSE,EICHER MOTOR,256, 13-14,13,1991
2004,BUSE,JCBL,769, 13-14,13,1991
2004,BUSE,FOTON,1796, 13-14,13,1991
2004,BUSE,ISUZU,513, 13-14,13,1991
2004,BUSE,BYD,1924, 13-14,13,1991
2004,TWO WHEELER,Hero Honda,104057, 13-14,13,1991
2004,TWO WHEELER,Yamaha,110178, 13-14,13,1991
2004,TWO WHEELER,Bajaj,183630, 13-14,13,1991
2004,TWO WHEELER,Suzuki,91815, 13-14,13,1991
2004,TWO WHEELER,Royal Enfield,48968, 13-14,13,1991
2004,TWO WHEELER,TVS,73452, 13-14,13,1991
2004,OTHERS,JCB,12133, 13-14,13,1991
2004,OTHERS,L&T,5020, 13-14,13,1991
2004,OTHERS,John Deere,2091, 13-14,13,1991
2004,OTHERS,SONALIKA,5439, 13-14,13,1991
2004,OTHERS,ESCORTS,4602, 13-14,13,1991
2004,OTHERS,HITACHI,4183, 13-14,13,1991
2004,OTHERS,KOMASTU,4602, 13-14,13,1991
2004,OTHERS,XCBG,836, 13-14,13,1991
2004,OTHERS,CATERPILLAR,2510, 13-14,13,1991
2004,OTHERS,VOLVO,5857, 13-14,13,1991
2004,TRUCK,SCANIA,4440, 14-15,14,1990
2004,TRUCK,MAN,3700, 14-15,14,1990
2004,TRUCK,Tata,2775, 14-15,14,1990
2004,TRUCK,Ashok Leyland,2960, 14-15,14,1990
2004,TRUCK,VOLVO,3700, 14-15,14,1990
2004,TRUCK,MAZ,1850, 14-15,14,1990
2004,TRUCK,Asia MotorWorks (AMW),2220, 14-15,14,1990
2004,TRUCK,PACCAR,2960, 14-15,14,1990
2004,TRUCK,Force Motors,1850, 14-15,14,1990
2004,TRUCK,BharatBenz,4810, 14-15,14,1990
2004,TRUCK,Hindustan Motors,2220, 14-15,14,1990
2004,TRUCK,Mercedes-Benz,3330, 14-15,14,1990
2004,FOUR WHEELER,Ford ,8750, 14-15,14,1990
2004,FOUR WHEELER,Tata,4861, 14-15,14,1990
2004,FOUR WHEELER,Maruti Suzuki,12640, 14-15,14,1990
2004,FOUR WHEELER,Hyundai,11667, 14-15,14,1990
2004,FOUR WHEELER,General Motors,972, 14-15,14,1990
2004,FOUR WHEELER,Mahindra,18474, 14-15,14,1990
2004,FOUR WHEELER,"Hero MotoCorp
",8750, 14-15,14,1990
2004,FOUR WHEELER,VOLVO,14584, 14-15,14,1990
2004,FOUR WHEELER,Force Motors,19446, 14-15,14,1990
2004,FOUR WHEELER,ISUZU,6806, 14-15,14,1990
2004,BUSE,Tata,1231, 14-15,14,1990
2004,BUSE,Ashok Leyland,1026, 14-15,14,1990
2004,BUSE,SCANIA,769, 14-15,14,1990
2004,BUSE,VOLVO,821, 14-15,14,1990
2004,BUSE,Asia MotorWorks (AMW),1026, 14-15,14,1990
2004,BUSE,BharatBenz,513, 14-15,14,1990
2004,BUSE,Mercedes-Benz,615, 14-15,14,1990
2004,BUSE,EICHER MOTOR,821, 14-15,14,1990
2004,BUSE,JCBL,513, 14-15,14,1990
2004,BUSE,FOTON,1334, 14-15,14,1990
2004,BUSE,ISUZU,615, 14-15,14,1990
2004,BUSE,BYD,923, 14-15,14,1990
2004,TWO WHEELER,Hero Honda,130200, 14-15,14,1990
2004,TWO WHEELER,Yamaha,83328, 14-15,14,1990
2004,TWO WHEELER,Bajaj,114576, 14-15,14,1990
2004,TWO WHEELER,Suzuki,83328, 14-15,14,1990
2004,TWO WHEELER,Royal Enfield,10416, 14-15,14,1990
2004,TWO WHEELER,TVS,98952, 14-15,14,1990
2004,OTHERS,JCB,10361, 14-15,14,1990
2004,OTHERS,L&T,3700, 14-15,14,1990
2004,OTHERS,John Deere,2775, 14-15,14,1990
2004,OTHERS,SONALIKA,2960, 14-15,14,1990
2004,OTHERS,ESCORTS,3700, 14-15,14,1990
2004,OTHERS,HITACHI,1850, 14-15,14,1990
2004,OTHERS,KOMASTU,2220, 14-15,14,1990
2004,OTHERS,XCBG,2960, 14-15,14,1990
2004,OTHERS,CATERPILLAR,1850, 14-15,14,1990
2004,OTHERS,VOLVO,4810, 14-15,14,1990
2005,TRUCK,SCANIA,9911, 0-1,0,2005
2005,TRUCK,MAN,8495, 0-1,0,2005
2005,TRUCK,Tata,9203, 0-1,0,2005
2005,TRUCK,Ashok Leyland,5663, 0-1,0,2005
2005,TRUCK,VOLVO,1415, 0-1,0,2005
2005,TRUCK,MAZ,1415, 0-1,0,2005
2005,TRUCK,Asia MotorWorks (AMW),6371, 0-1,0,2005
2005,TRUCK,PACCAR,9911, 0-1,0,2005
2005,TRUCK,Force Motors,7079, 0-1,0,2005
2005,TRUCK,BharatBenz,10619, 0-1,0,2005
2005,TRUCK,Hindustan Motors,7079, 0-1,0,2005
2005,TRUCK,Mercedes-Benz,7787, 0-1,0,2005
2005,FOUR WHEELER,Ford ,1535, 0-1,0,2005
2005,FOUR WHEELER,Tata,6140, 0-1,0,2005
2005,FOUR WHEELER,Maruti Suzuki,18422, 0-1,0,2005
2005,FOUR WHEELER,Hyundai,18422, 0-1,0,2005
2005,FOUR WHEELER,General Motors,12281, 0-1,0,2005
2005,FOUR WHEELER,Mahindra,24563, 0-1,0,2005
2005,FOUR WHEELER,"Hero MotoCorp
",18422, 0-1,0,2005
2005,FOUR WHEELER,VOLVO,1535, 0-1,0,2005
2005,FOUR WHEELER,Force Motors,27634, 0-1,0,2005
2005,FOUR WHEELER,ISUZU,27634, 0-1,0,2005
2005,BUSE,Tata,3391, 0-1,0,2005
2005,BUSE,Ashok Leyland,2906, 0-1,0,2005
2005,BUSE,SCANIA,3148, 0-1,0,2005
2005,BUSE,VOLVO,1937, 0-1,0,2005
2005,BUSE,Asia MotorWorks (AMW),484, 0-1,0,2005
2005,BUSE,BharatBenz,484, 0-1,0,2005
2005,BUSE,Mercedes-Benz,2179, 0-1,0,2005
2005,BUSE,EICHER MOTOR,3391, 0-1,0,2005
2005,BUSE,JCBL,2422, 0-1,0,2005
2005,BUSE,FOTON,3633, 0-1,0,2005
2005,BUSE,ISUZU,2422, 0-1,0,2005
2005,BUSE,BYD,2664, 0-1,0,2005
2005,TWO WHEELER,Hero Honda,212630, 0-1,0,2005
2005,TWO WHEELER,Yamaha,149628, 0-1,0,2005
2005,TWO WHEELER,Bajaj,173254, 0-1,0,2005
2005,TWO WHEELER,Suzuki,173254, 0-1,0,2005
2005,TWO WHEELER,Royal Enfield,39375, 0-1,0,2005
2005,TWO WHEELER,TVS,86627, 0-1,0,2005
2005,OTHERS,JCB,13451, 0-1,0,2005
2005,OTHERS,L&T,8495, 0-1,0,2005
2005,OTHERS,John Deere,9203, 0-1,0,2005
2005,OTHERS,SONALIKA,5663, 0-1,0,2005
2005,OTHERS,ESCORTS,1415, 0-1,0,2005
2005,OTHERS,HITACHI,1415, 0-1,0,2005
2005,OTHERS,KOMASTU,6371, 0-1,0,2005
2005,OTHERS,XCBG,9911, 0-1,0,2005
2005,OTHERS,CATERPILLAR,7079, 0-1,0,2005
2005,OTHERS,VOLVO,10619, 0-1,0,2005
2005,TRUCK,SCANIA,1245, 1-2,1,2004
2005,TRUCK,MAN,4981, 1-2,1,2004
2005,TRUCK,Tata,6227, 1-2,1,2004
2005,TRUCK,Ashok Leyland,4981, 1-2,1,2004
2005,TRUCK,VOLVO,5604, 1-2,1,2004
2005,TRUCK,MAZ,8095, 1-2,1,2004
2005,TRUCK,Asia MotorWorks (AMW),7472, 1-2,1,2004
2005,TRUCK,PACCAR,622, 1-2,1,2004
2005,TRUCK,Force Motors,4981, 1-2,1,2004
2005,TRUCK,BharatBenz,3736, 1-2,1,2004
2005,TRUCK,Hindustan Motors,8718, 1-2,1,2004
2005,TRUCK,Mercedes-Benz,3113, 1-2,1,2004
2005,FOUR WHEELER,Ford ,19942, 1-2,1,2004
2005,FOUR WHEELER,Tata,12819, 1-2,1,2004
2005,FOUR WHEELER,Maruti Suzuki,18517, 1-2,1,2004
2005,FOUR WHEELER,Hyundai,9971, 1-2,1,2004
2005,FOUR WHEELER,General Motors,1424, 1-2,1,2004
2005,FOUR WHEELER,Mahindra,27064, 1-2,1,2004
2005,FOUR WHEELER,"Hero MotoCorp
",17093, 1-2,1,2004
2005,FOUR WHEELER,VOLVO,15668, 1-2,1,2004
2005,FOUR WHEELER,Force Motors,7122, 1-2,1,2004
2005,FOUR WHEELER,ISUZU,18517, 1-2,1,2004
2005,BUSE,Tata,437, 1-2,1,2004
2005,BUSE,Ashok Leyland,1748, 1-2,1,2004
2005,BUSE,SCANIA,2185, 1-2,1,2004
2005,BUSE,VOLVO,1748, 1-2,1,2004
2005,BUSE,Asia MotorWorks (AMW),1966, 1-2,1,2004
2005,BUSE,BharatBenz,2840, 1-2,1,2004
2005,BUSE,Mercedes-Benz,2622, 1-2,1,2004
2005,BUSE,EICHER MOTOR,218, 1-2,1,2004
2005,BUSE,JCBL,1748, 1-2,1,2004
2005,BUSE,FOTON,1311, 1-2,1,2004
2005,BUSE,ISUZU,3059, 1-2,1,2004
2005,BUSE,BYD,1092, 1-2,1,2004
2005,TWO WHEELER,Hero Honda,80241, 1-2,1,2004
2005,TWO WHEELER,Yamaha,124010, 1-2,1,2004
2005,TWO WHEELER,Bajaj,167778, 1-2,1,2004
2005,TWO WHEELER,Suzuki,211547, 1-2,1,2004
2005,TWO WHEELER,Royal Enfield,51063, 1-2,1,2004
2005,TWO WHEELER,TVS,109420, 1-2,1,2004
2005,OTHERS,JCB,13700, 1-2,1,2004
2005,OTHERS,L&T,4981, 1-2,1,2004
2005,OTHERS,John Deere,6227, 1-2,1,2004
2005,OTHERS,SONALIKA,4981, 1-2,1,2004
2005,OTHERS,ESCORTS,5604, 1-2,1,2004
2005,OTHERS,HITACHI,8095, 1-2,1,2004
2005,OTHERS,KOMASTU,7472, 1-2,1,2004
2005,OTHERS,XCBG,622, 1-2,1,2004
2005,OTHERS,CATERPILLAR,4981, 1-2,1,2004
2005,OTHERS,VOLVO,3736, 1-2,1,2004
2005,TRUCK,SCANIA,5270, 2-3,2,2003
2005,TRUCK,MAN,1317, 2-3,2,2003
2005,TRUCK,Tata,3952, 2-3,2,2003
2005,TRUCK,Ashok Leyland,6588, 2-3,2,2003
2005,TRUCK,VOLVO,3952, 2-3,2,2003
2005,TRUCK,MAZ,8564, 2-3,2,2003
2005,TRUCK,Asia MotorWorks (AMW),7905, 2-3,2,2003
2005,TRUCK,PACCAR,1976, 2-3,2,2003
2005,TRUCK,Force Motors,4611, 2-3,2,2003
2005,TRUCK,BharatBenz,9882, 2-3,2,2003
2005,TRUCK,Hindustan Motors,3294, 2-3,2,2003
2005,TRUCK,Mercedes-Benz,6588, 2-3,2,2003
2005,FOUR WHEELER,Ford ,20632, 2-3,2,2003
2005,FOUR WHEELER,Tata,8842, 2-3,2,2003
2005,FOUR WHEELER,Maruti Suzuki,13263, 2-3,2,2003
2005,FOUR WHEELER,Hyundai,11790, 2-3,2,2003
2005,FOUR WHEELER,General Motors,14737, 2-3,2,2003
2005,FOUR WHEELER,Mahindra,13263, 2-3,2,2003
2005,FOUR WHEELER,"Hero MotoCorp
",13263, 2-3,2,2003
2005,FOUR WHEELER,VOLVO,16211, 2-3,2,2003
2005,FOUR WHEELER,Force Motors,33896, 2-3,2,2003
2005,FOUR WHEELER,ISUZU,1473, 2-3,2,2003
2005,BUSE,Tata,1733, 2-3,2,2003
2005,BUSE,Ashok Leyland,433, 2-3,2,2003
2005,BUSE,SCANIA,1299, 2-3,2,2003
2005,BUSE,VOLVO,2166, 2-3,2,2003
2005,BUSE,Asia MotorWorks (AMW),1299, 2-3,2,2003
2005,BUSE,BharatBenz,2816, 2-3,2,2003
2005,BUSE,Mercedes-Benz,2599, 2-3,2,2003
2005,BUSE,EICHER MOTOR,649, 2-3,2,2003
2005,BUSE,JCBL,1516, 2-3,2,2003
2005,BUSE,FOTON,3249, 2-3,2,2003
2005,BUSE,ISUZU,1083, 2-3,2,2003
2005,BUSE,BYD,2166, 2-3,2,2003
2005,TWO WHEELER,Hero Honda,169052, 2-3,2,2003
2005,TWO WHEELER,Yamaha,76842, 2-3,2,2003
2005,TWO WHEELER,Bajaj,115263, 2-3,2,2003
2005,TWO WHEELER,Suzuki,122947, 2-3,2,2003
2005,TWO WHEELER,Royal Enfield,38421, 2-3,2,2003
2005,TWO WHEELER,TVS,115263, 2-3,2,2003
2005,OTHERS,JCB,9223, 2-3,2,2003
2005,OTHERS,L&T,1317, 2-3,2,2003
2005,OTHERS,John Deere,3952, 2-3,2,2003
2005,OTHERS,SONALIKA,6588, 2-3,2,2003
2005,OTHERS,ESCORTS,3952, 2-3,2,2003
2005,OTHERS,HITACHI,8564, 2-3,2,2003
2005,OTHERS,KOMASTU,7905, 2-3,2,2003
2005,OTHERS,XCBG,1976, 2-3,2,2003
2005,OTHERS,CATERPILLAR,4611, 2-3,2,2003
2005,OTHERS,VOLVO,9882, 2-3,2,2003
2005,TRUCK,SCANIA,1155, 3-4,3,2002
2005,TRUCK,MAN,8664, 3-4,3,2002
2005,TRUCK,Tata,4043, 3-4,3,2002
2005,TRUCK,Ashok Leyland,1155, 3-4,3,2002
2005,TRUCK,VOLVO,2310, 3-4,3,2002
2005,TRUCK,MAZ,1155, 3-4,3,2002
2005,TRUCK,Asia MotorWorks (AMW),6353, 3-4,3,2002
2005,TRUCK,PACCAR,2310, 3-4,3,2002
2005,TRUCK,Force Motors,2888, 3-4,3,2002
2005,TRUCK,BharatBenz,6353, 3-4,3,2002
2005,TRUCK,Hindustan Motors,2310, 3-4,3,2002
2005,TRUCK,Mercedes-Benz,2310, 3-4,3,2002
2005,FOUR WHEELER,Ford ,17318, 3-4,3,2002
2005,FOUR WHEELER,Tata,19982, 3-4,3,2002
2005,FOUR WHEELER,Maruti Suzuki,2664, 3-4,3,2002
2005,FOUR WHEELER,Hyundai,18650, 3-4,3,2002
2005,FOUR WHEELER,General Motors,14653, 3-4,3,2002
2005,FOUR WHEELER,Mahindra,14653, 3-4,3,2002
2005,FOUR WHEELER,"Hero MotoCorp
",7993, 3-4,3,2002
2005,FOUR WHEELER,VOLVO,9325, 3-4,3,2002
2005,FOUR WHEELER,Force Motors,31972, 3-4,3,2002
2005,FOUR WHEELER,ISUZU,10657, 3-4,3,2002
2005,BUSE,Tata,366, 3-4,3,2002
2005,BUSE,Ashok Leyland,2746, 3-4,3,2002
2005,BUSE,SCANIA,1281, 3-4,3,2002
2005,BUSE,VOLVO,366, 3-4,3,2002
2005,BUSE,Asia MotorWorks (AMW),732, 3-4,3,2002
2005,BUSE,BharatBenz,366, 3-4,3,2002
